lr-AdamW,step,train/loss,train/loss_a,train/loss_f,train/loss_l,train/loss_ce,train/unscaled/loss_a,train/unscaled/loss_f,train/unscaled/loss_l,train/unscaled/loss_ce,epoch,val/loss,val/loss_a,val/loss_f,val/loss_l,val/loss_ce,val/unscaled/loss_a,val/unscaled/loss_f,val/unscaled/loss_l,val/unscaled/loss_ce,val/best/loss,val/best/loss_a,val/best/loss_f,val/best/loss_l,val/best/loss_ce,val/best/unscaled/loss_a,val/best/unscaled/loss_f,val/best/unscaled/loss_l,val/best/unscaled/loss_ce
,4239,,,,,,,,,,39,0.055097054690122604,0.0,0.04718206822872162,0.00791498739272356,0.0,0.0,0.04730002209544182,3.1739096641540527,0.0,0.04806730896234512,0.0,0.041158925741910934,0.005106673575937748,0.0,0.0,0.04126182198524475,2.047775983810425,0.0
0.0002999885514095534,4249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4249,0.04978140443563461,0.0,0.036714181303977966,0.013067222200334072,0.0,0.0,0.03680596500635147,5.239955902099609,0.0,40,,,,,,,,,,,,,,,,,,
0.0002999885514095534,4299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4299,0.035959839820861816,0.0,0.03118039481341839,0.004779443144798279,0.0,0.0,0.031258344650268555,1.916556715965271,0.0,40,,,,,,,,,,,,,,,,,,
0.00029998797183267514,4349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4349,0.05425194650888443,0.0,0.05021446943283081,0.004037477076053619,0.0,0.0,0.05034000426530838,1.6190283298492432,0.0,41,,,,,,,,,,,,,,,,,,
0.00029998797183267514,4399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4399,0.040263038128614426,0.0,0.03593924269080162,0.00432379636913538,0.0,0.0,0.036029089242219925,1.7338422536849976,0.0,41,,,,,,,,,,,,,,,,,,
0.00029998797183267514,4449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4449,0.040943071246147156,0.0,0.02816879190504551,0.012774280272424221,0.0,0.0,0.028239212930202484,5.122486114501953,0.0,41,,,,,,,,,,,,,,,,,,
0.00029998737794605785,4499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4499,0.04900054633617401,0.0,0.039270929992198944,0.009729615412652493,0.0,0.0,0.03936910629272461,3.901575803756714,0.0,42,,,,,,,,,,,,,,,,,,
